Region,Country_code,Name,Sector,Substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Western_Africa,SLE,Sierra Leone,Cement production,CO2,,,,,,,,,,,,,,18.984,,7.565,15.028,10.512,7.1775,3.879,3.852,3.9192,4.08,4.2824,4.5684,4.7573,67.2,20.95,41.8,41.7,41.5,47.008,59.904,70.304,75.06,71.724,93.132,89.916,95.504,83.544,109.564,110.094,118.59,106.107,111.552,114.696,128.7616,124.0250771,123.261731,132.8113974,134.7645062,140.6238325,140.6238325,140.6238325
Western_Africa,SLE,Sierra Leone,Soda ash production and use,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00008798,0.000135373,0.000182766,0.000230159,0.000277552,0.000324945,0.000372338,0.000419731,0.000467124,0.000514517,0.00056191,0.000609303,0.000656696,0.000704089,0.000751482,0.000798875,0.005055945,0.02037567,0.013387485,0.013387485,0.013387485,0.01499433,0.01499433,0.01499433
Western_Africa,SLE,Sierra Leone,Production of other minerals,CO2,0.1257075,0.1279195,0.130292,0.132819,0.13549,0.1382955,0.1412415,0.1443305,0.14755,0.1508835,0.1543205,0.1577685,0.1612175,0.1648265,0.1688185,0.173302,0.178455,0.1840975,0.189554,0.1939105,0.1965605,0.197295,0.196459,0.1946945,0.192928,0.1918905,0.1916525,0.1921735,0.1939235,0.19744,0.2030355,0.21101,0.2211075,0.232385,0.2435235,0.2535635,0.2621605,0.2695555,0.276092,0.2823595,0.288795,0.2954455,0.302158,0.302249151,0.309023008,0.315948677,0.321379412,0.326903494,0.332522528,0.338577204,0.338577204,0.379215248,0.379215248,0.379215248
Western_Africa,SLE,Sierra Leone,Non-energy use of lubricants/waxes (CO2),CO2,3.004716982,3.004716982,3.350490567,3.466981133,3.626000001,3.276528302,2.309471698,2.507320755,1.691886793,2.27618868,2.163396227,2.100797469,2.991459558,2.350833334,2.0282523,2.086985916,2.41006803,6.789650074,7.322257841,6.254707018,1.711098785,2.431972279,1.15320787,1.209563806,1.150115527,1.063233351,1.035726437,1.047608021,1.082143407,1.186866338,0.708227405,0.885216893,0.97331996,1.024509465,1.056078494,0.873796074,1.093506601,1.10945031,0.838477674,0.965826888,1.168580732,1.783931203,1.799109072,2.486765293,2.838575429,1.710247835,1.569373336,1.927658138,2.046734515,1.911154156,1.827248816,1.825383149,1.876585111,1.929223288
Western_Africa,SLE,Sierra Leone,Solvent and other product use: paint,CO2,1.5654122,1.5934776,1.6215078,1.6498262,1.6788948,1.70907,1.740618,1.7735344,1.8076036,1.8424736,1.8779926,1.9131838,1.948254,1.985533,2.028213,2.078065,2.1371922,2.2036058,2.2701074,2.3268388,2.3672,2.3888744,2.3954436,2.3935758,2.3929334,2.4010426,2.4184974,2.444508,2.4833974,2.5400452,2.617098,2.7178954,2.8396522,2.971265,3.0973734,3.2070896,3.3250019,3.43881615,3.554679425,3.669518188,3.78435695,3.899195713,4.014034475,4.105905485,4.197776495,4.289647505,4.390705616,4.494144515,4.60002029,4.698843251,,,,
Western_Africa,SLE,Sierra Leone,Solvent and other product use: degrease,CO2,0.060102693,0.061297487,0.06257555,0.063930855,0.06535358,0.066836134,0.068378293,0.069982067,0.071644331,0.073361513,0.075130933,0.076913301,0.078701921,0.080562647,0.082587903,0.084822114,0.087342299,0.090070993,0.092712175,0.094866242,0.096267759,0.096825642,0.096693706,0.096157254,0.095628615,0.095432162,0.095600264,0.096115954,0.097191983,0.099070569,0.101894587,0.105797982,0.110666232,0.116076068,0.121437014,0.126319105,0.130567634,0.134289756,0.137637278,0.140871839,0.144186098,0.147601038,0.151048126,0.154530263,0.158036957,0.161561063,0.165114415,0.168709066,0.172337181,0.17598483,0.179641721,0.183304439,0.186987941,0.190671442
Western_Africa,SLE,Sierra Leone,Solvent and other product use: other,CO2,4.26222544,4.346065241,4.435476981,4.529790321,4.62796378,4.7309273,4.837478799,4.94868,5.0628974,5.18242802,5.3047478,5.42897014,5.55121534,5.6805012,5.81793762,5.969139,6.13782884,6.3266775,6.51079,6.66736554,6.7665719,6.80801946,6.80819282,6.773808151,6.74188922,6.7256365,6.726587491,6.76010258,6.835962213,6.952871719,7.1549214,7.41202825,7.7508992,8.13217515,8.5090687,8.86091085,9.1791601,9.445535,9.7040955,9.94753925,10.16690456,10.39810542,10.62900506,10.86602313,11.09870701,11.31049099,11.5471646,11.79287408,12.04385479,12.29925049,12.5428725,12.80673969,13.07379276,13.33175255
Rest Central America,SLV,El Salvador,Public electricity and heat production,CO2,177.3542052,177.3542052,329.9140774,352.0823372,358.3055526,517.1790504,389.5172481,327.2876791,140.1137664,9.43141293,25.08604128,66.02021592,84.59230101,65.72915007,65.92330491,116.4833724,75.93716721,303.5603663,238.5105705,172.1017411,150.1273114,617.6139588,614.0174668,804.0971345,1162.384802,1308.32732,866.6294711,1352.402678,1404.812525,1042.328037,1106.698776,1217.056169,1306.318477,1518.992454,1441.391281,1493.470615,1794.008558,1874.570358,1647.129405,1758.711998,1441.107119,1521.963538,1553.229676,1683.666642,1708.372741,1711.501488,1664.838005,981.1905476,893.2938113,1164.339166,735.8317372,659.7569017,696.858827,741.1831567
Rest Central America,SLV,El Salvador,Other Energy Industries,CO2,69.56149806,69.56149806,65.76844698,75.10262382,93.04680168,89.59403106,95.81724648,86.4827523,94.79455902,96.8832315,83.03053518,68.83667982,59.84310852,62.2726227,64.70246196,74.0366388,70.92536004,76.80731976,71.266194,27.7056288,19.39382208,47.39699502,27.7056288,33.24675456,44.32900608,47.09945088,49.87013184,44.32900608,44.32900608,47.09945088,47.09945088,47.09945088,41.55832512,38.78788032,38.78788032,38.78788032,41.55832512,41.55832512,36.01719936,41.55832512,36.01719936,36.01719936,33.24675456,,,,,,,,,,,
Rest Central America,SLV,El Salvador,Manufacturing Industries and Construction,CO2,341.2348482,341.2348482,322.3503569,434.975693,419.7093743,435.5286066,460.293352,509.5563166,559.5720336,581.6062445,485.1798739,431.3518446,377.739301,365.6195621,384.2208947,349.0539387,371.0286938,414.9775687,500.8679939,494.5859586,504.2334504,551.4956822,730.5076109,732.3373955,779.9214591,796.3154748,692.2541332,927.3587795,1010.294205,1037.989251,1061.022564,1110.812791,1163.992721,1172.259423,1328.738722,1282.33939,1325.286791,1541.880757,1233.245995,790.7854308,890.1309709,1037.420158,1295.230937,846.4141329,1050.704105,946.5259238,1192.336949,1280.285934,1409.980213,1603.936986,1361.912144,1673.552028,1766.125487,1877.228142
Rest Central America,SLV,El Salvador,Road transportation no resuspension,CO2,551.3114934,551.3114934,617.651641,652.3224601,678.4062118,754.2679618,862.0075794,941.285492,1061.547594,1074.589324,855.5905416,805.6046123,837.2742449,846.276587,878.0501923,957.5360359,944.9095929,1052.545252,1131.719483,1185.745403,1266.166093,1380.945981,1598.17906,1746.590659,1859.915861,2116.897647,2096.607721,2133.863526,2290.757604,2606.428527,2525.188253,2540.711605,2465.680418,2683.940451,2837.106747,3057.248307,2942.688828,3151.022935,2954.37983,3056.712694,3012.832197,3111.869217,2737.106659,2776.220285,2797.017602,3295.446249,3442.09186,3364.184304,3474.696185,3741.246667,3192.602407,3927.056829,4145.739858,4406.294687
Rest Central America,SLV,El Salvador,Inland navigation,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52297245,0.11166155,0.625053,0.635543914,0.710565206
Rest Central America,SLV,El Salvador,Other transportation,CO2,15.55739226,15.55739226,18.6689961,18.6689961,12.44578068,6.22289034,6.22289034,6.22289034,6.22289034,9.33450192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rest Central America,SLV,El Salvador,Residential and other sectors,CO2,149.4925308,149.4925308,177.6881383,155.4108861,136.3620417,126.9142532,138.8528678,144.6839611,162.8454661,165.4495788,147.2124954,128.6462474,125.3323014,150.0217861,125.0031359,143.5693848,158.8731972,152.1565744,145.7312755,157.6696251,166.6825955,175.7635113,203.1028494,236.8293739,247.7966772,311.1024793,278.3902571,424.8780545,461.0307272,432.2454309,438.1620077,456.2345241,402.1224226,516.4207926,507.4669657,500.09505,598.4230909,498.7244367,522.601666,549.9705778,651.9334615,555.6639956,616.5427286,683.2192394,648.4260018,660.3344464,487.7333611,370.3054279,643.4546911,906.9344693,697.9731875,662.3768263,699.2621012,743.2098942
Rest Central America,SLV,El Salvador,Fugitive emissions from oil and gas,CO2,0.000462034,0.000462034,0.000466835,0.000590249,0.000555057,0.000628428,0.000684841,0.000719096,0.000743585,0.000743819,0.000640795,0.000597779,0.000538227,0.000601738,0.000628697,0.000653185,0.0006513,0.000718967,0.000690134,0.000629505,0.000609971,0.000691903,0.000793697,0.000971006,0.000863777,0.000837274,0.000892621,0.00077216,0.000777888,0.000800655,0.000814896,0.000780406,0.000773309,0.000804742,0.000830109,0.000856447,0.00068216,0.000763214,0.000670812,0.00067285,0.000622901,0.000568279,0.000412753,,,,,,,,,,,
Rest Central America,SLV,El Salvador,Cement production,CO2,82.498,91.326,106.602,116.64,143.264,163.54,153.916,158.984,245.96,268.941,242.892,213.435,198.627,200.1,182.343,204.75,207.92,215.52,100.35,156.732,282.681,302.584,327.56,280.734,385.215,380.224,389.628,414.12,429.07,407.88,414.46,453.96,508.2,530.98,477.54,424.88,506.97,490.1,475.8,447.7,481.17,504.24,516.12,460.8,384,382.14,335.1216,342.8240931,410.661178,477.8618304,373.329555,399.4626239,399.4626239,399.4626239
Rest Central America,SLV,El Salvador,Soda ash production and use,CO2,,,,,,,,,,,,,,,,,,,,,,,,,2.32305463,1.615264151,3.772555086,2.85640914,1.051820405,3.641038813,2.053495945,2.52689018,3.841246225,3.09126113,3.54499225,4.499756398,5.656874545,4.8055008,4.78636183,0.83921549,3.746184043,6.53327694,8.10560072,5.285313425,7.265438408,8.669859205,8.335351637,7.896997373,7.434148565,8.03043758,6.273779359,7.026795573,7.026795573,7.026795573
Rest Central America,SLV,El Salvador,Production of other minerals,CO2,0.1834295,0.1882625,0.1931065,0.197931,0.202698,0.207376,0.21196,0.216441,0.220781,0.224938,0.228884,0.232603,0.2361135,0.2394735,0.242764,0.2460465,0.2493265,0.2525945,0.255879,0.259211,0.262604,0.266079,0.269607,0.2730915,0.2764005,0.279437,0.282168,0.284615,0.2868035,0.288783,0.290592,0.292237,0.293715,0.2950465,0.2962545,0.2973605,0.298378,0.2993205,0.30021,0.3010685,0.3019155,0.3027605,0.3036115,0.303607865,0.304464892,0.305324338,0.306006106,0.306689396,0.307374212,0.308127481,0.240724594,0.269617788,0.269617788,0.269617788
Rest Central America,SLV,El Salvador,Production of metals,CO2,,,,,,,,,,,,,,,,,,0.524,0.46,0.468,0.632,0.764,1.116,1.476,0.968,1.108,1.672,1.8,1.72,1.36,1.64,1.56,1.96,6.44,7.56,7.12,8.08,8.12,8.56,2.24,2.56,3.88,2.88,4.72,4.84,4.95516,4.01152,3.852,3.96756,4.0866,3.26408,4.11112,3.55428,3.10012
Rest Central America,SLV,El Salvador,Solvent and other product use: paint,CO2,2.0881718,2.152667,2.2139744,2.273084,2.3316612,2.390696,2.4510508,2.5116938,2.5695208,2.62031,2.6613598,2.6915218,2.7126572,2.728814,2.7457056,2.7676462,2.7958568,2.8297346,2.8695084,2.9149076,2.9656,3.022008,3.0841448,3.1506552,3.219656,3.2896732,3.3601744,3.431164,3.5023582,3.5736052,3.6447642,3.7155492,3.7857226,3.8553174,3.9244612,3.9932376,4.0621977,4.13106595,4.199980125,4.268871338,4.33776255,4.406653763,4.475544975,4.530657945,4.585770915,4.640883885,4.701508152,4.762924359,4.825142851,4.884039833,,,,
Rest Central America,SLV,El Salvador,Solvent and other product use: degrease,CO2,0.079472811,0.081565027,0.083661143,0.085749243,0.08781568,0.08984789,0.091844356,0.093800095,0.095696911,0.097512274,0.099231886,0.100849248,0.10237346,0.103828783,0.105250528,0.106665774,0.108075605,0.10947872,0.11089375,0.112343224,0.11383884,0.115391647,0.116987563,0.118583479,0.120120255,0.121553698,0.122871245,0.124080692,7.157273224,27.62829672,1.798402301,0.127941046,0.128684954,0.129361491,0.129994918,0.1306056,0.131201766,0.131786668,0.132367671,0.13295214,0.133544624,0.134149673,0.134771185,0.135410895,0.136069668,0.136747505,0.137445921,0.138163617,0.138893835,0.139627064,0.140356264,0.141091377,0.141806258,0.142499475
Rest Central America,SLV,El Salvador,Solvent and other product use: chemicals,CO2,0.822423404,0.847811591,0.87194086,0.89523085,0.918311021,0.94153107,0.96531064,0.98923009,1.011960561,1.032033314,1.048189434,1.060079218,1.068402068,1.0747666,1.081410891,1.0900135,1.101133946,1.114492469,1.130159008,1.148063626,1.1679965,2.8566362,2.4854412,2.9729029,1.9083713,,1.017236,,2.3675278,,1.4565232,,4.85729915,1.5674604,,,,,,,,,,,,,,,,,,,,
Rest Central America,SLV,El Salvador,Solvent and other product use: other,CO2,6.6911889,6.956699981,7.36043766,7.501059762,7.858417767,7.923007961,7.794248427,8.106633465,8.417773364,8.434217361,8.456462256,8.13612188,8.19140942,8.238319415,8.202964396,8.317468764,8.232999421,8.244843202,8.368389665,8.509266647,8.571233748,8.618067993,8.713677276,8.859973146,8.962313215,9.100501795,9.166514148,9.342758333,9.432727036,9.503529442,9.58025673,9.646352404,9.750925588,9.693739106,9.736667359,9.795565364,9.877227755,9.936684627,9.998198863,10.02673244,10.08758827,10.03025607,10.10188942,10.0669899,10.1176239,10.15287472,10.20353853,10.25358692,10.30605461,10.36332674,10.41555633,10.47677835,10.51666491,10.56694961
Rest Central America,SLV,El Salvador,Other direct soil emissions,CO2,204.2857121,204.2857121,204.2857121,204.2857121,204.2857121,205.8571403,230.0571372,230.0571372,294.0142803,182.5999973,169.2428549,289.9285708,187.3142851,244.0428559,188.5714286,220.785711,219.528571,236.8142842,236.6571412,224.2428558,190.038093,216.2285698,206.171427,193.8095187,193.809521,153.9999972,174.4285649,283.9571362,201.1428526,203.1857079,184.1714239,189.7761852,143.6809487,92.13809134,170.7619022,207.8476191,149.5476161,151.171427,189.0952349,231.5761884,186.4238046,227.3333334,217.3809487,153.0047566,192.4999956,238.1238059,176.8904687,262.6904694,239.9047563,181.3428492,271.8571329,186.5285643,188.4561834,190.4235232
Eastern_Africa,SOM,Somalia,Public electricity and heat production,CO2,2.550680453,2.550680453,3.188350566,3.188350566,2.869515509,4.135211773,66.14585336,64.02009154,66.20371713,70.2617772,108.3098168,151.9433138,157.6523169,179.0788036,203.0822471,197.5774197,234.8379837,180.651274,170.8191215,123.3336777,164.495485,126.1582768,93.17009856,96.36284264,92.64058292,92.84490597,98.76329839,96.21544045,108.7090204,106.7363839,162.6269917,176.005059,195.1561416,192.6128751,184.6194633,187.5398451,189.8451855,175.4873312,164.7635167,171.9453093,169.971801,171.1371864,166.726265,179.9620947,179.9375371,191.8588726,193.6589022,179.5007367,184.2925257,171.1996158,175.9213285,178.7532984,165.6952614,165.7535018
Eastern_Africa,SOM,Somalia,Other Energy Industries,CO2,10.20330611,10.20330611,10.51249721,10.51249721,11.74926158,10.20330611,10.20330611,10.51249721,10.8216883,12.36764377,13.91359924,5.435243543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern_Africa,SOM,Somalia,Manufacturing Industries and Construction,CO2,244.2066135,244.2066135,246.8605485,244.2106301,269.8757625,266.9535973,223.140877,192.5388825,203.908314,251.9019051,220.9983195,234.0800707,161.5372075,177.4897957,154.2476485,167.1613221,205.3558675,344.3292878,248.3872999,217.3405197,56.41048887,42.53429056,32.99902579,33.36073094,34.24145722,34.2671461,37.68517844,39.95266537,39.19946558,39.34922644,66.55857321,68.77789242,74.91613858,80.53773944,78.79080858,85.93168793,96.67404013,103.3985751,100.2805344,103.5386684,124.1634347,131.3812927,124.9927946,110.7175772,116.1605717,120.9532878,101.3904678,112.4335365,118.8517194,125.9951015,132.3262459,130.2816166,120.7644654,120.806913
Eastern_Africa,SOM,Somalia,Domestic aviation,CO2,15.99288918,15.99288918,15.70228843,16.66871182,17.31299409,18.90792956,16.36234088,16.3308005,18.53847786,36.29451786,37.54628528,44.74425822,33.38472861,35.08329378,41.43123889,32.12248733,40.24129761,39.62574371,35.10491012,58.73603272,17.86649758,10.55478054,8.998148953,9.761106051,10.92666844,14.39371022,16.33327064,17.53684417,18.67585026,18.79500424,27.68462048,25.82756511,28.25057476,27.39713189,28.29593675,26.55754683,23.84758194,22.9345036,21.10162424,23.50977093,23.99541239,7.652143675,8.121836312,6.589830419,6.325214692,5.163668545,5.399849229,5.121877017,4.811437375,4.899226821,4.457602349,5.182030674,6.383605631,7.40558542
Eastern_Africa,SOM,Somalia,Road transportation no resuspension,CO2,54.98849256,54.98849256,60.593316,67.37024305,67.67875445,85.60338641,117.0509015,155.7490336,165.631722,168.1411078,179.4230203,224.3955498,212.0847326,219.4700656,226.0149674,213.649793,255.7528707,183.8794512,247.8173131,225.1323355,263.1912997,199.2988875,160.9516442,165.8374848,164.1328836,170.1089918,173.5369124,172.5384285,174.2656621,184.2664776,263.030004,273.3255504,307.7114231,315.0884022,310.3425476,328.0810939,352.3811058,374.4767807,378.5966457,377.499851,373.1416984,368.7409886,374.1327107,381.6851225,351.5507003,377.7932487,398.6035576,394.2164331,392.3455138,439.9590596,465.5192639,473.6547132,439.0539487,439.2082722
Eastern_Africa,SOM,Somalia,Rail transportation,CO2,,,,,0.318835057,0.318835057,0.318835057,,0.318835057,0.318835057,0.318835057,0.373651595,0.379683004,0.37772377,0.387890618,0.373849206,0.419709394,0.307986694,0.283962387,0.266233968,0.237361573,0.172022763,0.13362927,0.135027835,0.131294981,0.130764435,0.129654141,0.124477254,0.119889394,,,,,,0.500203644,0.501799671,0.493820753,0.468538066,0.436959185,1.409954518,2.403837497,3.934573572,4.567212091,7.317713588,9.890365107,10.18856636,16.00897894,16.17597796,15.8903962,18.95807979,21.97644998,22.2601247,20.63400907,20.64126174
Eastern_Africa,SOM,Somalia,Inland navigation,CO2,,,,,,,,,0.318835057,0.318835057,0.637670113,0.74730319,0.759366008,0.75544754,0.775781235,0.747698412,0.419709394,0.307986694,,,0.462649889,0.335295689,0.260461565,0.263187558,0.25591172,0.254877615,0.2527135,0.242623046,0.233680684,0.23368066,0.33569351,0.168097402,0.361625062,1.586331076,1.994650366,2.001014805,1.969197461,1.712198925,1.596798856,1.404741888,2.1318072,2.323517933,2.14182698,2.121411116,3.498503162,3.26817002,4.169822166,4.280949673,4.170594289,4.698276283,5.007487029,5.268089409,7.490853187,7.112915416
Eastern_Africa,SOM,Somalia,Other transportation,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.33876384,8.865127517,5.267421365,,,,,,,,,1.877841442,2.918522455,3.195949213,3.40634793,4.176670259,5.086489501,5.166094732,4.788708375,4.790391562
Eastern_Africa,SOM,Somalia,Residential and other sectors,CO2,229.1912316,229.1912316,216.8332824,231.1009994,249.22288,257.7882538,236.1963683,253.8774904,239.7519804,275.0208467,238.3042175,228.9341101,249.6125527,262.8605841,247.4611841,249.3713012,217.0222655,248.5282151,212.3024301,241.3273826,104.8960804,77.46531472,60.98374728,61.45530435,63.53649336,63.99312484,63.51609284,63.64325675,56.46214118,60.11658295,88.05591676,91.53583762,104.1340364,104.6440348,98.57827443,89.83634804,89.81528594,82.2812932,72.01575001,69.85638561,66.86858313,79.70737625,77.04138739,72.08062386,74.9169683,71.17614668,73.95543574,69.74786709,66.80331789,67.25625774,70.50543195,75.5628906,70.04297555,70.06759503
Eastern_Africa,SOM,Somalia,Fugitive emissions from oil and gas,CO2,0.000300723,0.000300723,0.000310641,0.00026423,0.000320605,0.000317798,0.00032913,0.000122464,0.00025238,0.000396083,0.000387093,0.000304905,0.000276189,0.000326629,0.000175531,0.000306508,0.000347623,0.001138973,0.000422824,0.000497798,0.000201063,7.88E-05,6.93E-05,7.52E-05,4.68E-06,4.88E-06,4.94E-06,4.81E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern_Africa,SOM,Somalia,Production of other minerals,CO2,0.172271,0.1738785,0.174515,0.1763265,0.1822285,0.1940475,0.212982,0.2377075,0.2644525,0.287948,0.3044855,0.3125865,0.313577,0.3099835,0.3056625,0.3034215,0.304136,0.3069455,0.3108665,0.314273,0.3160805,0.3159765,0.314701,0.313462,0.3139455,0.317322,0.3240445,0.333639,0.3452115,0.3574205,0.369271,0.3805025,0.39136,0.401955,0.4125525,0.423347,0.434347,0.4454505,0.4566295,0.4678415,0.4790855,0.4903335,0.50168,0.501845581,0.513289062,0.524993487,0.534175084,0.543517258,0.553022817,0.563258264,0.573252104,0.583423265,0.593774891,0.603826417
Eastern_Africa,SOM,Somalia,Production of chemicals,CO2,,,,,,,,,,,,,,,,,39.27,18.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern_Africa,SOM,Somalia,Non-energy use of lubricants/waxes (CO2),CO2,4.74745283,4.74745283,5.293775094,5.477830188,5.72908,5.176914717,3.648965283,3.961566792,2.673181132,3.596378113,3.418166038,3.865467341,5.041163329,4.184483333,3.731984231,3.453013061,4.030428286,7.757966853,7.530096999,6.90628601,1.68559541,1.354005126,0.820384834,0.906919008,0.831318412,0.727310003,0.721134559,0.692340787,0.71515961,0.784368525,1.126783121,1.153433788,1.369576536,1.39631489,1.443772053,1.319633995,1.361999848,1.50263725,1.149116328,1.302287469,1.516160342,1.822668902,1.602597545,1.868943183,1.951330229,1.517077159,1.384002126,1.713971945,1.845781631,1.889844326,1.80681356,1.804968694,1.889162008,1.977282544
Eastern_Africa,SOM,Somalia,Solvent and other product use: paint,CO2,2.6102604,2.6444374,2.6656124,2.7054324,2.8068568,2.996642,3.2925618,3.6746798,4.0860182,4.447124,4.7020402,4.827834,4.8442108,4.7899764,4.7243196,4.6899952,4.7011096,4.7435762,4.798695,4.8367066,4.8378,4.7965434,4.7261258,4.6474956,4.5900668,4.5750694,4.6095082,4.687298,4.8004682,4.9356252,5.0824796,5.2394232,5.4085284,5.5872344,5.7730948,5.9640328,6.152432,6.3421006,6.5311345,6.72048575,6.909837,7.09918825,7.2885395,7.4400205,7.5915015,7.7429825,7.9096116,8.079826561,8.25370455,8.41644136,,,,
Eastern_Africa,SOM,Somalia,Solvent and other product use: degrease,CO2,0.085843599,0.086485828,0.086602959,0.087375278,0.090403,0.096703672,0.106900333,0.120305397,0.135018594,0.148373317,0.158479512,0.164603739,0.167384488,0.167976874,0.168169019,0.169260335,0.171644083,0.174902329,0.178570535,0.181888095,0.184353586,0.185813741,0.186626184,0.187405482,0.189003951,0.192017966,0.196690761,0.202798789,0.209898695,0.217321834,0.224580242,0.231541834,0.238354145,0.245138545,0.2521116,0.259431066,0.267116879,0.275099258,0.283340822,0.291781758,0.300384684,0.309144617,0.318093953,0.327277552,0.336767686,0.346611707,0.356827059,0.367406266,0.378357428,0.389677952,0.401366243,0.413423948,0.425859812,0.438669499
Eastern_Africa,SOM,Somalia,Solvent and other product use: chemicals,CO2,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.038137,0.026895,0.020977,0.025366,0.047091,0.034188,0.026697,0.003476,0.001023,0.016896,0.022968,0.037081,0.027918,0.042823,0.081587,0.101596,0.135949,0.129657,0.149281,0.135729,0.138292,0.192698,0.275594,0.363506,0.410135,0.39215,0.329395,0.3476,0.48763,0.678447,0.794365,0.821535,0.919963,1.030183646
Eastern_Africa,SOM,Somalia,Solvent and other product use: other,CO2,6.47001135,6.447858274,6.477998415,6.569194138,6.73167513,7.24033882,7.939473362,8.866756534,9.727720587,10.59830011,11.34188627,11.79435503,11.97157016,11.93618191,11.96442124,12.13820608,12.09156181,12.54022691,12.82446103,13.06440623,13.11887313,12.95159562,12.665587,12.79837717,12.90995424,13.17148965,13.50536495,13.9171835,14.52415855,14.8616578,15.35540149,15.97215235,16.34547695,16.88908375,17.38413678,17.87663373,18.31671458,18.65804402,19.15557215,19.63086496,20.14574009,20.66514388,21.2059463,21.74476495,22.29618607,22.87853941,23.43865559,24.09666898,24.75296007,25.4096242,26.11982484,26.84566282,27.56014077,28.31704212
USA,SPM,Saint Pierre and Miquelon,Public electricity and heat production,CO2,25.50544955,25.48400426,33.32959791,31.85120358,27.88406192,36.46217742,31.19167994,34.71198301,33.68243027,32.21855122,32.17270231,30.67320636,25.6833011,26.56143344,30.03186076,26.9726351,34.21095543,46.50494609,49.75074948,60.32187953,49.53416379,44.96753954,43.49486453,24.1913556,25.28508367,15.68715305,15.6187003,9.161417276,12.37463039,12.37489552,9.381297892,9.262108425,10.40105708,12.59209476,12.06177853,12.81942402,14.23813818,15.70426897,16.49203278,17.81468734,19.07368241,14.95363958,14.98127961,17.29193492,18.76343941,18.90692419,20.40053921,17.94585908,20.45352801,20.08245231,18.95569891,19.53314983,19.863084,19.96129159
USA,SPM,Saint Pierre and Miquelon,Manufacturing Industries and Construction,CO2,0.283951142,0.283712392,0.318160108,0.265401854,0.299807145,0.335194779,0.369612179,0.38578449,0.403341921,0.368183799,0.475516852,0.563391071,0.399418483,0.544520115,0.574184136,0.581533823,1.14180234,1.390728035,1.302839248,2.0105277,4.260012844,3.682713421,2.787476932,1.414718689,1.409538902,0.93066999,0.898093396,0.477816596,0.647314373,0.692198274,0.43637017,0.494888207,1.228993149,1.2159597,1.063692674,0.927305364,0.881123304,0.851602267,0.709903846,0.891638321,1.107825912,0.970615006,1.370271166,1.613478093,1.875048791,1.98971799,1.840733142,2.672750381,2.548252756,2.196811211,2.161699143,2.641008377,2.685617614,2.698895916
USA,SPM,Saint Pierre and Miquelon,Domestic aviation,CO2,1.109272797,1.108340107,0.580790903,0.615697553,0.772990325,0.720079125,0.810839853,0.775180825,0.862501056,0.809102772,0.825874134,0.862260803,0.783895561,0.806419566,0.728168117,1.031221686,1.256732727,1.844332661,1.800265378,2.839186321,3.083851093,3.09688501,2.57327477,1.294679411,1.666814757,1.096093782,1.213765228,0.881528655,0.993608932,1.042667345,0.98253482,0.738104981,0.782596389,0.876128459,0.818833746,0.859168275,0.868615142,0.954823032,1.06618589,0.977830051,1.069869155,1.349530742,1.077153178,1.39911598,1.55598068,1.553025553,1.608471313,1.581504523,1.498705789,1.910080545,0.912839544,0.962971053,1.425477437,1.573888519
USA,SPM,Saint Pierre and Miquelon,Road transportation no resuspension,CO2,1.530470927,1.529184088,1.5464513,1.735681199,1.968605799,2.886792909,3.05709529,3.207479591,3.295934826,2.808002713,4.352701057,4.479257599,4.257700682,5.106359406,5.737230576,4.835049393,6.509826648,8.719219411,9.342866611,11.90776736,21.9607557,21.37121716,20.78106361,11.91772966,12.30262566,7.647817557,7.527258215,4.603304255,6.647806106,6.856721048,5.287810494,5.205850882,5.739387064,6.551410041,6.104401495,6.638078742,7.426411552,8.04686603,8.67023424,9.852379569,11.73563984,7.921836936,7.935793034,9.284362734,10.67317312,11.11223515,11.87539168,10.87756837,12.31009136,12.37217182,10.44928367,11.04832046,11.23493749,11.29048557
